15255,-2505.5665
17145,-2505.4722
14187,-2505.2997
12787,-2505.2262
12360,-2505.1202
12359,-2505.1202
12363,-2505.1202
12362,-2505.1202
12365,-2505.1202
12364,-2505.1202
15296,-2505.1035
92,-2505.0970
6387,-2505.0918
2013,-2505.0900
14597,-2505.0754
7293,-2505.0534
4459,-2505.0531
2609,-2505.0466
14797,-2505.0462
4557,-2505.0382
18840,-2505.0195
6263,-2505.0047
6384,-2504.9949
6383,-2504.9949
6385,-2504.9949
10362,-2504.9946
1510,-2504.9915
1512,-2504.9915
1509,-2504.9915
1508,-2504.9915
2486,-2504.9664
19985,-2504.9629
2490,-2504.9477
2299,-2504.9465
17506,-2504.9321
17471,-2504.9295
22000,-2504.9282
7847,-2504.9265
9711,-2504.9238
9712,-2504.9238
9717,-2504.9238
9710,-2504.9238
9713,-2504.9238
9715,-2504.9238
9716,-2504.9238
14565,-2504.9137
6068,-2504.8981
8479,-2504.8941
185,-2504.8920
2012,-2504.8912
