18631,-26.1783
18635,-26.1783
18626,-26.1783
18629,-26.1783
18630,-26.1783
18625,-26.1783
18624,-26.1783
18628,-26.1783
18627,-26.1783
18633,-26.1783
8522,-26.1384
8480,-26.1384
5823,-25.8479
10343,-25.7894
10143,-25.7894
8638,-25.7153
4053,-25.6522
5754,-25.6451
19196,-25.6367
10567,-25.6018
10509,-25.6018
22471,-25.4718
22470,-25.4718
3721,-25.4379
3586,-25.4379
3717,-25.4379
3745,-25.4379
3659,-25.4379
3493,-25.4379
3759,-25.4379
3737,-25.4379
3496,-25.4379
3736,-25.4379
3510,-25.4379
3640,-25.4379
3535,-25.4379
3478,-25.4379
3689,-25.4379
3502,-25.4379
3476,-25.4379
3707,-25.4379
3690,-25.4379
3571,-25.4379
3567,-25.4379
3709,-25.4379
3749,-25.4379
3519,-25.4379
3688,-25.4379
3607,-25.4379
3647,-25.4379
3716,-25.4379
3657,-25.4379
3570,-25.4379
3536,-25.4379
3731,-25.4379
3677,-25.4379
3673,-25.4379
3579,-25.4379
3551,-25.4379
3656,-25.4379
3585,-25.4379
3700,-25.4379
3514,-25.4379
3671,-25.4379
3509,-25.4379
3482,-25.4379
3539,-25.4379
3744,-25.4379
3675,-25.4379
3485,-25.4379
3649,-25.4379
3650,-25.4379
3663,-25.4379
3748,-25.4379
3726,-25.4379
3537,-25.4379
3636,-25.4379
3674,-25.4379
3645,-25.4379
3518,-25.4379
3588,-25.4379
3727,-25.4379
3563,-25.4379
3608,-25.4379
3581,-25.4379
3557,-25.4379
3739,-25.4379
3501,-25.4379
3490,-25.4379
3750,-25.4379
3540,-25.4379
3583,-25.4379
3573,-25.4379
3495,-25.4379
3534,-25.4379
3617,-25.4379
3711,-25.4379
3752,-25.4379
3481,-25.4379
3590,-25.4379
